BuildingType,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge_rescaled,GFABuildingNormalised,GFAParkingNormalised,GFAPerBuilding,GFAPerFloor,Electricity_ratio,Natural_gas_ratio,SteamUse_ratio
NonResidential,Retail Store,BALLARD,1.0,1.0,32810.0,66.0,2017967.75,46.44,20,1.0,0.0,32810.0,32810.0,0.65227,0.34773,0.0
NonResidential,Self-Storage Facility,MAGNOLIA / QUEEN ANNE,1.0,3.0,30989.0,,97690.39844,0.68,30,1.0,0.0,30989.0,10329.667,1.0,0.0,0.0
NonResidential,Self-Storage Facility,MAGNOLIA / QUEEN ANNE,1.0,3.0,39952.0,,57133.19922,0.4,95,1.0,0.0,39952.0,13317.333,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,2.0,20022.0,80.0,657385.8125,4.58,50,1.0,0.0,20022.0,10011.0,1.0,0.0,0.0
NonResidential,Distribution Center,MAGNOLIA / QUEEN ANNE,1.0,2.0,36498.0,89.0,520011.8125,14.81,50,1.0,0.0,36498.0,18249.0,0.53389,0.46611,0.0
NonResidential,Distribution Center,MAGNOLIA / QUEEN ANNE,1.0,1.0,35946.0,,469499.8125,11.08,40,1.0,0.0,35946.0,35946.0,0.63953,0.36047,0.0
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,30152.0,96.0,845044.125,5.94,0,0.81162,0.18838,30152.0,7538.0,0.99884,0.00115,0.0
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,22365.0,71.0,727385.8125,5.07,30,1.0,0.0,22365.0,5591.25,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,30172.0,82.0,904059.875,6.3,15,1.0,0.0,30172.0,7543.0,1.0,0.0,0.0
NonResidential,Warehouse,BALLARD,1.0,4.0,42500.0,100.0,241478.5938,1.68,80,1.0,0.0,42500.0,10625.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,BALLARD,1.0,4.0,23032.0,,1121537.75,7.82,110,1.0,0.0,23032.0,5758.0,1.0,0.0,0.0
NonResidential,Other,BALLARD,1.0,3.0,45750.0,,7240274.0,303.81,110,0.89259,0.10741,45750.0,15250.0,0.24165,0.75835,0.0
NonResidential,Small- and Mid-Sized Office,BALLARD,1.0,2.0,23500.0,26.0,1686405.0,34.52,40,1.0,0.0,23500.0,11750.0,0.70741,0.29259,0.0
NonResidential,Small- and Mid-Sized Office,BALLARD,1.0,1.0,22282.0,93.0,579888.3125,16.67,45,1.0,0.0,22282.0,22282.0,0.5282,0.4718,0.0
NonResidential,Self-Storage Facility,BALLARD,1.0,2.0,24000.0,,502898.6875,17.39,105,1.0,0.0,24000.0,12000.0,0.40167,0.59833,0.0
NonResidential,Mixed Use Property,BALLARD,1.0,3.0,27085.0,,1995131.75,60.67,100,1.0,0.0,27085.0,9028.333,0.49202,0.50798,0.0
Nonresidential COS,Other,NORTH,0.0,2.0,29258.0,,8086943.5,309.14,15,1.0,0.0,46261.5,14629.0,0.32257,0.67743,0.0
NonResidential,Small- and Mid-Sized Office,NORTH,1.0,2.0,37500.0,58.0,2235765.5,44.26,80,1.0,0.0,37500.0,18750.0,0.72201,0.27798,0.0
NonResidential,K-12 School,NORTHWEST,1.0,3.0,23983.0,61.0,1164364.75,33.28,80,1.0,0.0,23983.0,7994.333,0.53162,0.46838,0.0
NonResidential,Distribution Center,DELRIDGE,1.0,1.0,24100.0,22.0,809870.8125,30.49,30,1.0,0.0,24100.0,24100.0,0.33525,0.66475,0.0
NonResidential,K-12 School,NORTHEAST,3.0,2.0,31343.0,5.0,3846501.25,128.66,5,1.0,0.0,10447.667,15671.5,0.42614,0.57386,0.0
NonResidential,Mixed Use Property,NORTHWEST,1.0,3.0,55912.0,,2450442.75,17.08,15,0.59132,0.40868,55912.0,18637.333,1.0,0.0,0.0
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1.0,2.0,20294.0,,1735995.75,67.45,50,1.0,0.0,20294.0,10147.0,0.30899,0.69101,0.0
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,40571.0,64.0,1286817.375,8.97,25,0.73259,0.26741,40571.0,10142.75,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,41707.0,78.0,1755788.5,12.24,25,0.62455,0.37545,41707.0,10426.75,1.0,0.0,0.0
NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,1.0,2.0,57644.0,,2189735.0,42.87,50,1.0,0.0,57644.0,28822.0,0.7268,0.2732,0.0
NonResidential,Warehouse,MAGNOLIA / QUEEN ANNE,1.0,2.0,39497.0,9.0,1700057.375,28.28,55,1.0,0.0,39497.0,19748.5,0.7906,0.2094,0.0
Nonresidential COS,Other,EAST,1.0,1.0,33087.0,,3548858.25,121.9,75,1.0,0.0,33087.0,33087.0,0.40665,0.59335,0.0
NonResidential,Small- and Mid-Sized Office,NORTHWEST,1.0,2.0,27574.0,73.0,1211349.25,8.44,25,1.0,0.0,27574.0,13787.0,1.0,0.0,0.0
NonResidential,Senior Care Community,North,1.0,5.0,43661.0,4.0,3936421.5,82.57,10,1.0,0.0,43661.0,8732.2,0.69649,0.30351,0.0
NonResidential,Small- and Mid-Sized Office,NORTHWEST,1.0,3.0,76105.0,91.0,2472350.25,17.24,20,0.64119,0.35881,76105.0,25368.333,1.0,0.0,0.0
NonResidential,Mixed Use Property,North,1.0,2.0,32009.0,,1998725.25,44.28,55,1.0,0.0,32009.0,16004.5,0.67092,0.32908,0.0
NonResidential,Medical Office,NORTH,1.0,3.0,28841.0,55.0,1459199.75,33.42,20,1.0,0.0,28841.0,9613.667,0.65469,0.34531,0.0
NonResidential,Self-Storage Facility,NORTH,2.0,2.0,33344.0,,123767.2031,0.86,30,1.0,0.0,16672.0,16672.0,1.0,0.0,0.0
Nonresidential COS,Other,NORTH,2.0,1.0,30498.0,,2436063.0,80.19,5,1.0,0.0,15249.0,30498.0,0.43768,0.56232,0.0
NonResidential,K-12 School,DELRIDGE,1.0,2.0,42975.0,92.0,959352.0,42.96,85,1.0,0.0,42975.0,21487.5,0.1805,0.8195,0.0
NonResidential,Other,DELRIDGE,1.0,1.0,23260.0,,1612105.75,52.41,45,1.0,0.0,23260.0,23260.0,0.44648,0.55352,0.0
NonResidential,Small- and Mid-Sized Office,DELRIDGE,1.0,2.0,30659.0,88.0,2619088.5,55.85,20,1.0,0.0,30659.0,15329.5,0.68894,0.31106,0.0
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1.0,2.0,27144.0,,1012024.313,32.58,90,1.0,0.0,27144.0,13572.0,0.45334,0.54665,0.0
NonResidential,Other,NORTHWEST,5.0,1.0,23166.0,,3475804.25,184.6,40,1.0,0.0,4633.2,23166.0,0.0,1.0,0.0
NonResidential,Medical Office,NORTHWEST,1.0,2.0,34759.0,81.0,1633105.375,11.39,30,1.0,0.0,34759.0,17379.5,1.0,0.0,0.0
NonResidential,Hospital,NORTHWEST,8.0,1.0,415632.0,85.0,98960776.0,3278.11,45,1.0,0.0,51954.0,415632.0,0.43314,0.56686,0.0
NonResidential,Worship Facility,NORTHWEST,1.0,2.0,44719.0,,1614026.25,53.21,45,1.0,0.0,44719.0,22359.5,0.4366,0.5634,0.0
NonResidential,Supermarket / Grocery Store,GREATER DUWAMISH,1.0,1.0,21603.0,16.0,5833800.0,129.89,45,1.0,0.0,21603.0,21603.0,0.66853,0.33147,0.0
NonResidential,Medical Office,EAST,1.0,3.0,591981.0,60.0,102673696.0,3238.24,45,1.0,0.0,591981.0,197327.0,0.46752,0.53248,0.0
NonResidential,Distribution Center,DELRIDGE,1.0,1.0,42900.0,53.0,436252.5,3.04,30,1.0,0.0,42900.0,42900.0,1.0,0.0,0.0
Campus,Other,DELRIDGE,5.0,1.0,57952.0,,3091387.5,96.15,5,1.0,0.0,11590.4,57952.0,0.47695,0.52305,0.0
NonResidential,Other,DELRIDGE,1.0,1.0,26232.0,,3094090.0,122.71,40,1.0,0.0,26232.0,26232.0,0.29155,0.70845,0.0
NonResidential,Warehouse,DOWNTOWN,1.0,2.0,25840.0,92.0,313528.0938,2.19,55,1.0,0.0,25840.0,12920.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,1.0,45145.0,,1268459.0,43.63,20,1.0,0.0,45145.0,45145.0,0.4056,0.5944,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,5.0,70332.0,89.0,1981115.25,19.12,10,0.68585,0.31415,70332.0,14066.4,0.94195,0.05805,0.0
NonResidential,Supermarket / Grocery Store,BALLARD,1.0,1.0,45522.0,22.0,12250422.0,326.74,15,1.0,0.0,45522.0,45522.0,0.57302,0.42698,0.0
NonResidential,Retail Store,NORTHWEST,1.0,2.0,20088.0,,326778.6875,2.28,30,1.0,0.0,20088.0,10044.0,1.0,0.0,0.0
Campus,Other,GREATER DUWAMISH,5.0,2.0,138907.0,,7837692.5,179.55,20,1.0,0.0,27781.4,69453.5,0.65457,0.34543,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1.0,2.0,40657.0,57.0,2826828.0,23.6,10,1.0,0.0,40657.0,20328.5,0.97013,0.02987,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,20200.0,,269016.6875,2.25,110,1.0,0.0,20200.0,20200.0,0.96949,0.03051,0.0
NonResidential,Residence Hall,EAST,1.0,1.0,44086.0,29.0,3652708.75,184.0,105,1.0,0.0,44086.0,44086.0,0.33371,0.14052,0.52577
NonResidential,Small- and Mid-Sized Office,EAST,1.0,7.0,54372.0,94.0,1403820.0,9.79,40,0.61701,0.38299,54372.0,7767.429,1.0,0.0,0.0
NonResidential,Other,EAST,1.0,1.0,47699.0,,14524386.0,712.39,60,1.0,0.0,47699.0,47699.0,0.39813,0.00767,0.5942
NonResidential,Medical Office,EAST,1.0,0.0,274568.0,52.0,25311526.0,1110.07,65,1.0,0.0,274568.0,22178.9285,0.4747,0.0,0.5253
NonResidential,Small- and Mid-Sized Office,EAST,1.0,3.0,21282.0,69.0,1245923.75,62.23,55,1.0,0.0,21282.0,7094.0,0.38797,0.0,0.61203
NonResidential,Other,SOUTHEAST,1.0,2.0,41022.0,,3787648.25,26.41,90,1.0,0.0,41022.0,20511.0,1.0,0.0,0.0
NonResidential,Other,DELRIDGE,1.0,2.0,28109.0,,3612526.75,38.39,45,1.0,0.0,28109.0,14054.5,0.92076,0.07924,0.0
NonResidential,Small- and Mid-Sized Office,NORTH,1.0,3.0,33580.0,100.0,409578.4063,2.86,25,0.61316,0.38684,33580.0,11193.333,1.0,0.0,0.0
NonResidential,Warehouse,NORTH,1.0,1.0,21936.0,100.0,113130.0,2.69,30,1.0,0.0,21936.0,21936.0,0.63491,0.36509,0.0
NonResidential,Other,NORTH,1.0,1.0,30160.0,,1045838.5,44.26,40,1.0,0.0,30160.0,30160.0,0.23388,0.76612,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1.0,11.0,111137.0,,9546165.0,294.65,100,1.0,0.0,111137.0,10103.364,0.48213,0.51787,0.0
NonResidential,Other,Delridge,1.0,1.0,40189.0,,1509292.0,37.65,10,1.0,0.0,40189.0,40189.0,0.61038,0.38962,0.0
NonResidential,Small- and Mid-Sized Office,DELRIDGE,1.0,2.0,66484.0,69.0,3046543.0,21.24,20,1.0,0.0,66484.0,33242.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,EAST,1.0,3.0,25151.0,85.0,1356874.75,62.05,50,1.0,0.0,25151.0,8383.667,0.44801,0.0,0.55199
NonResidential,Hotel,EAST,1.0,6.0,35770.0,56.0,2640980.25,112.34,80,1.0,0.0,35770.0,5961.667,0.22914,0.77086,0.0
NonResidential,Hotel,EAST,1.0,9.0,48006.0,85.0,3239754.0,101.31,80,1.0,0.0,48006.0,5334.0,0.47332,0.52668,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1.0,2.0,29631.0,,5144392.0,146.93,50,1.0,0.0,29631.0,14815.5,0.53209,0.46791,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,2.0,23472.0,,1625308.625,46.45,20,1.0,0.0,23472.0,11736.0,0.53166,0.46834,0.0
Nonresidential COS,Small- and Mid-Sized Office,GREATER DUWAMISH,1.0,2.0,21315.0,34.0,2796425.0,110.66,35,1.0,0.0,21315.0,10657.5,0.29342,0.70658,0.0
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,4.0,57110.0,69.0,2190460.0,24.31,25,0.72313,0.27687,57110.0,14277.5,0.91054,0.08946,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3.0,34030.0,50.0,1748629.875,22.26,30,1.0,0.0,34030.0,11343.333,0.87516,0.12484,0.0
NonResidential,Restaurant,SOUTHWEST,1.0,2.0,20398.0,,9313513.0,334.15,105,1.0,0.0,20398.0,10199.0,0.3735,0.6265,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1.0,1.0,41308.0,7.0,1642471.5,38.57,55,1.0,0.0,41308.0,41308.0,0.64218,0.35782,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1.0,3.0,43878.0,,769771.3125,5.37,95,1.0,0.0,43878.0,14626.0,1.0,0.0,0.0
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1.0,3.0,34976.0,,873711.125,15.7,95,1.0,0.0,34976.0,11658.667,0.76166,0.23834,0.0
NonResidential,Warehouse,MAGNOLIA / QUEEN ANNE,1.0,1.0,38255.0,12.0,985401.8125,33.8,50,1.0,0.0,38255.0,38255.0,0.40778,0.59222,0.0
Campus,Other,MAGNOLIA / QUEEN ANNE,23.0,1.0,260241.0,,34012980.0,565.55,55,1.0,0.0,11314.826,260241.0,0.79072,0.20928,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1.0,3.0,48924.0,71.0,2282551.25,59.24,20,1.0,0.0,48924.0,16308.0,0.58854,0.41146,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1.0,4.0,50333.0,88.0,1602084.375,11.17,50,0.64167,0.35833,50333.0,12583.25,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1.0,4.0,57432.0,,2520483.25,17.57,25,0.61858,0.38142,57432.0,14358.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1.0,3.0,25912.0,,666740.3125,4.65,40,0.69296,0.30704,25912.0,8637.333,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1.0,3.0,57132.0,73.0,1994967.75,13.91,10,0.61654,0.38346,57132.0,19044.0,1.0,0.0,0.0
NonResidential,Worship Facility,DELRIDGE,1.0,2.0,24224.0,52.0,968026.3125,26.73,50,1.0,0.0,24224.0,12112.0,0.5526,0.4474,0.0
NonResidential,Worship Facility,DELRIDGE,1.0,1.0,23706.0,78.0,400770.9063,13.12,45,1.0,0.0,23706.0,23706.0,0.44132,0.55868,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,31900.0,,1964681.25,13.7,45,1.0,0.0,31900.0,31900.0,1.0,0.0,0.0
NonResidential,Other,SOUTHWEST,1.0,1.0,49066.0,,3835202.0,178.86,90,1.0,0.0,49066.0,49066.0,0.14028,0.85972,0.0
NonResidential,Worship Facility,SOUTHWEST,1.0,3.0,30740.0,,1686262.25,61.3,55,1.0,0.0,30740.0,10246.667,0.36319,0.63681,0.0
NonResidential,Supermarket / Grocery Store,SOUTHEAST,1.0,1.0,67450.0,97.0,2842819.5,55.86,50,1.0,0.0,67450.0,67450.0,0.72525,0.27475,0.0
NonResidential,Warehouse,MAGNOLIA / QUEEN ANNE,1.0,1.0,46970.0,,882896.5,6.16,60,1.0,0.0,46970.0,46970.0,1.0,0.0,0.0
NonResidential,Warehouse,MAGNOLIA / QUEEN ANNE,1.0,1.0,47554.0,,1035554.688,16.04,80,1.0,0.0,47554.0,47554.0,0.81549,0.18451,0.0
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,2.0,43016.0,100.0,1234095.5,60.57,30,0.87447,0.12553,43016.0,21508.0,0.08737,0.91263,0.0
NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,1.0,1.0,24196.0,,1055033.0,22.29,80,1.0,0.0,24196.0,24196.0,0.69313,0.30687,0.0
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,2.0,20671.0,98.0,638507.125,24.76,70,1.0,0.0,20671.0,10335.5,0.3106,0.6894,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,21600.0,57.0,499828.5938,14.36,80,1.0,0.0,21600.0,21600.0,0.52849,0.47151,0.0
NonResidential,Worship Facility,SOUTHWEST,1.0,1.0,35844.0,14.0,866126.375,6.04,30,1.0,0.0,35844.0,35844.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1.0,3.0,31774.0,85.0,1639136.25,18.87,95,1.0,0.0,31774.0,10591.333,0.90159,0.09841,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,26094.0,19.0,709990.8125,4.95,55,1.0,0.0,26094.0,26094.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1.0,2.0,23687.0,68.0,1084553.75,7.56,25,1.0,0.0,23687.0,11843.5,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1.0,2.0,24221.0,20.0,1435562.75,10.01,25,1.0,0.0,24221.0,12110.5,1.0,0.0,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1.0,2.0,71919.0,37.0,5381105.0,37.51,110,0.80418,0.19582,71919.0,35959.5,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,2.0,32027.0,54.0,3999505.25,128.41,110,1.0,0.0,32027.0,16013.5,0.45521,0.54479,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3.0,32160.0,,2805826.0,19.56,105,1.0,0.0,32160.0,10720.0,1.0,0.0,0.0
NonResidential,Other,GREATER DUWAMISH,1.0,3.0,47836.0,,3540225.75,109.59,15,0.84171,0.15829,47836.0,15945.333,0.48019,0.51981,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1.0,3.0,34425.0,84.0,2018385.75,50.07,95,1.0,0.0,34425.0,11475.0,0.61345,0.38655,0.0
NonResidential,Medical Office,SOUTHWEST,1.0,3.0,40304.0,5.0,1961581.5,13.67,25,0.70226,0.29774,40304.0,13434.667,1.0,0.0,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1.0,1.0,29619.0,50.0,1280263.75,42.45,20,1.0,0.0,29619.0,29619.0,0.43252,0.56748,0.0
NonResidential,K-12 School,CENTRAL,1.0,2.0,21592.0,47.0,1431784.0,54.24,85,1.0,0.0,21592.0,10796.0,0.33007,0.66993,0.0
NonResidential,K-12 School,NORTH,1.0,2.0,23923.0,69.0,805643.5,19.51,80,1.0,0.0,23923.0,11961.5,0.62623,0.37377,0.0
NonResidential,Small- and Mid-Sized Office,CENTRAL,1.0,3.0,25200.0,47.0,1748444.25,37.08,100,1.0,0.0,25200.0,8400.0,0.69142,0.30858,0.0
NonResidential,Small- and Mid-Sized Office,CENTRAL,1.0,2.0,28296.0,80.0,1328461.25,9.26,45,1.0,0.0,28296.0,14148.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,CENTRAL,1.0,3.0,31357.0,55.0,1965075.625,22.48,10,1.0,0.0,31357.0,10452.333,0.9031,0.0969,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1.0,1.0,160000.0,94.0,1157976.5,8.07,40,1.0,0.0,160000.0,160000.0,1.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,53550.0,11.0,4590246.5,174.62,50,1.0,0.0,53550.0,53550.0,0.32657,0.67343,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,38412.0,62.0,1628540.0,67.05,85,1.0,0.0,38412.0,38412.0,0.25869,0.74131,0.0
NonResidential,Self-Storage Facility,GREATER DUWAMISH,1.0,1.0,25881.0,,545426.375,3.8,80,1.0,0.0,25881.0,25881.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1.0,1.0,24291.0,98.0,655422.375,19.61,55,1.0,0.0,24291.0,24291.0,0.50271,0.49729,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,36544.0,5.0,1269847.75,8.85,45,1.0,0.0,36544.0,36544.0,1.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,20796.0,,1324092.125,51.1,60,1.0,0.0,20796.0,20796.0,0.31471,0.68529,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1.0,1.0,21349.0,70.0,659761.875,17.04,60,1.0,0.0,21349.0,21349.0,0.59119,0.40881,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,38630.0,33.0,416885.5938,2.91,75,1.0,0.0,38630.0,38630.0,1.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,20724.0,,1832031.5,83.3,60,1.0,0.0,20724.0,20724.0,0.16566,0.83434,0.0
NonResidential,Other,GREATER DUWAMISH,1.0,1.0,24109.0,,4747403.5,33.1,50,1.0,0.0,24109.0,24109.0,1.0,0.0,0.0
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1.0,1.0,25375.0,,4069301.5,28.37,55,1.0,0.0,25375.0,25375.0,1.0,0.0,0.0
Nonresidential COS,Warehouse,GREATER DUWAMISH,1.0,1.0,22803.0,78.0,764094.5,21.5,25,1.0,0.0,22803.0,22803.0,0.54136,0.45864,0.0
Nonresidential COS,Mixed Use Property,GREATER DUWAMISH,1.0,1.0,23100.0,,4323672.0,157.07,25,1.0,0.0,23100.0,23100.0,0.36373,0.63627,0.0
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1.0,1.0,41550.0,94.0,642645.1875,4.48,60,1.0,0.0,41550.0,41550.0,1.0,0.0,0.0
NonResidential,Other,GREATER DUWAMISH,1.0,2.0,54170.0,,5804784.5,178.35,15,1.0,0.0,54170.0,27085.0,0.48518,0.51482,0.0
NonResidential,K-12 School,SOUTHEAST,1.0,2.0,42252.0,49.0,2203758.5,102.35,95,1.0,0.0,42252.0,21126.0,0.14446,0.85554,0.0
NonResidential,Self-Storage Facility,GREATER DUWAMISH,1.0,1.0,23100.0,,863703.0,13.87,55,1.0,0.0,23100.0,23100.0,0.80304,0.19696,0.0
NonResidential,Worship Facility,SOUTHEAST,1.0,3.0,22895.0,96.0,440419.1875,12.92,30,1.0,0.0,22895.0,7631.667,0.51539,0.48461,0.0
NonResidential,Self-Storage Facility,NORTHEAST,1.0,6.0,48179.0,,797170.3125,12.22,5,0.85197,0.14803,48179.0,8029.833,0.81897,0.18103,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,52325.0,67.0,808968.1875,18.03,70,1.0,0.0,52325.0,52325.0,0.66805,0.33195,0.0
NonResidential,Other,GREATER DUWAMISH,1.0,4.0,20600.0,,270838.5,9.71,90,1.0,0.0,20600.0,5150.0,0.37393,0.62607,0.0
Campus,Other,GREATER DUWAMISH,10.0,0.0,230971.0,,21022288.0,405.05,20,1.0,0.0,23097.1,22178.9285,0.7335,0.2665,0.0
NonResidential,Retail Store,GREATER DUWAMISH,1.0,1.0,25880.0,100.0,162960.0,1.14,65,1.0,0.0,25880.0,25880.0,1.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,45842.0,99.0,819354.625,12.55,50,1.0,0.0,45842.0,45842.0,0.81917,0.18083,0.0
NonResidential,Other,GREATER DUWAMISH,1.0,1.0,31365.0,,652991.6875,5.09,35,1.0,0.0,31365.0,31365.0,0.98225,0.01776,0.0
NonResidential,Other,GREATER DUWAMISH,1.0,1.0,32100.0,,758008.875,25.77,100,1.0,0.0,32100.0,32100.0,0.41427,0.58573,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,20520.0,20.0,1167887.75,40.85,45,1.0,0.0,20520.0,20520.0,0.39291,0.60709,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,22972.0,12.0,495481.0,3.45,65,1.0,0.0,22972.0,22972.0,1.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,24990.0,80.0,523614.0938,8.7,55,1.0,0.0,24990.0,24990.0,0.79107,0.20893,0.0
NonResidential,Retail Store,GREATER DUWAMISH,1.0,2.0,24000.0,,1318947.25,40.94,60,1.0,0.0,24000.0,12000.0,0.47832,0.52168,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,100386.0,,3626431.5,95.93,45,1.0,0.0,100386.0,100386.0,0.57777,0.42223,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1.0,1.0,24354.0,10.0,735907.8125,17.29,45,1.0,0.0,24354.0,24354.0,0.64177,0.35824,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1.0,1.0,33600.0,58.0,847419.375,15.35,50,1.0,0.0,33600.0,33600.0,0.75853,0.24147,0.0
NonResidential,Other,GREATER DUWAMISH,1.0,1.0,20819.0,,1694930.375,51.27,35,1.0,0.0,20819.0,20819.0,0.49548,0.50452,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,23296.0,,1429855.75,40.01,40,1.0,0.0,23296.0,23296.0,0.54458,0.45542,0.0
NonResidential,Mixed Use Property,GREATER DUWAMISH,1.0,1.0,35222.0,,1758134.625,40.42,55,1.0,0.0,35222.0,35222.0,0.65278,0.34722,0.0
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1.0,1.0,25520.0,100.0,1610794.75,59.0,50,1.0,0.0,25520.0,25520.0,0.35718,0.64282,0.0
NonResidential,Other,GREATER DUWAMISH,1.0,1.0,25460.0,,834711.875,5.82,55,1.0,0.0,25460.0,25460.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,NORTH,1.0,2.0,24291.0,87.0,920430.625,6.42,35,1.0,0.0,24291.0,12145.5,1.0,0.0,0.0
NonResidential,Retail Store,NORTH,1.0,2.0,20738.0,44.0,526752.8125,3.67,50,1.0,0.0,20738.0,10369.0,1.0,0.0,0.0
NonResidential,Mixed Use Property,NORTH,1.0,4.0,30948.0,,919746.3125,6.41,10,1.0,0.0,30948.0,7737.0,1.0,0.0,0.0
NonResidential,Medical Office,NORTH,1.0,2.0,28385.0,1.0,2654316.0,18.5,25,0.75142,0.24858,28385.0,14192.5,1.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,21755.0,,844076.8125,17.51,30,1.0,0.0,21755.0,21755.0,0.70147,0.29853,0.0
NonResidential,Other,GREATER DUWAMISH,1.0,1.0,27933.0,,6129780.0,42.73,50,1.0,0.0,27933.0,27933.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1.0,1.0,23143.0,75.0,1139980.625,38.87,25,1.0,0.0,23143.0,23143.0,0.41212,0.58788,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1.0,1.0,28800.0,73.0,2107743.75,60.12,45,1.0,0.0,28800.0,28800.0,0.37317,0.48812,0.0
